word,tfidf,label
rail,0.6536867944329192,6
train,0.6825407434150361,6
strike,0.6505274201164571,6
half,0.5043657692024793,6
rail,0.6536867944329192,6
dispute,0.5835234712961637,6
taxi,0.6875918181604691,6
railway,0.6356333306444479,6
underground,0.6419243151542311,6
would,0.5165613712265339,6
disruption,0.5793834745343287,6
strike,0.6505274201164571,6
braced,0.40807254698804146,6
barrister,0.6564420029344602,6
missile,0.6805171443100172,6
ship,0.6293344346831014,6
barrister,0.6564420029344602,6
city,0.6660043147104997,6
gas,0.6409748875049395,6
apartment,0.6191443732722393,6
eastern,0.5699423169931374,6
crop,0.41481224991771215,6
driver,0.6343277811449711,6
rail,0.6536867944329192,6
august,0.6042601570080185,6
strike,0.6505274201164571,6
space,0.7602660133734823,6
certain,0.45965219071259467,6
breakthrough,0.4836336307261034,6
result,0.6786423378860913,6
subject,0.5792638739657442,6
rail,0.6536867944329192,6
rail,0.6536867944329192,6
walk,0.5383085911995107,6
rampant,0.38720262706622216,6
train,0.6825407434150361,6
trade,0.6013276752006931,6
staff,0.5135840481621312,6
walk,0.5383085911995107,6
impact,0.5877670996107822,6
strike,0.6505274201164571,6
container,0.6282609541323734,6
barrister,0.6564420029344602,6
street,0.6468524956576119,6
port,0.6827653848923021,6
wale,0.6035173839722776,6
port,0.6827653848923021,6
